cep_ini,cep_fim,cidade,uf,prazo,peso5,peso10,peso20,peso40,peso60,peso100,excedente_kg,gris_min,gris_pct,tas,pedagio_fixo,pedagio_fracao_kg
68980000,68989999,OIAPOQUE,AP,18,484.48,605.59,626.7,770.26,882.39,,11.03,3.12,0.003,11.63,8.89,100
68945000,68947999,PEDRA BRANCA DO AMAPARI,AP,18,440.44,550.55,569.7,700.23,802.18,,10.03,3.12,0.003,11.63,8.89,100
68997000,68999999,PORTO GRANDE,AP,18,440.44,550.55,569.7,700.23,802.18,,10.03,3.12,0.003,11.63,8.89,100
68918000,68919999,PRACUUBA,AP,18,440.44,550.55,569.7,700.23,802.18,,10.03,3.12,0.003,11.63,8.89,100
68925001,68939999,SANTANA,AP,14,440.44,550.55,569.7,700.23,802.18,,10.03,3.12,0.003,11.63,8.89,100
68948000,68949999,SERRA DO NAVIO,AP,18,440.44,550.55,569.7,700.23,802.18,,10.03,3.12,0.003,11.63,8.89,100
68990000,68996999,TARTARUGALZINHO,AP,18,440.44,550.55,569.7,700.23,802.18,,10.03,3.12,0.003,11.63,8.89,100
68924000,68924999,VITORIA DO JARI,AP,21,440.44,550.55,569.7,700.23,802.18,,10.03,3.12,0.003,11.63,8.89,100
70000001,72799999,BRASILIA,DF,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
73000001,73699999,BRASILIA,DF,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
29600000,29614999,AFONSO CLAUDIO,ES,12,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29820000,29829999,AGUA DOCE DO NORTE,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29795000,29799999,AGUIA BRANCA,ES,14,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29500000,29539999,ALEGRE,ES,10,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29240000,29254999,ALFREDO CHAVES,ES,12,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29760000,29769999,ALTO RIO NOVO,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29230000,29239999,ANCHIETA,ES,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29450000,29459999,APIACA,ES,12,124.7,155.89,174.95,228.51,271.5,313.43,3.46,3.12,0.003,0,8.89,100
29190001,29199999,ARACRUZ,ES,11,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29490000,29499999,ATILIO VIVACQUA,ES,10,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29730000,29744999,BAIXO GUANDU,ES,14,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29800000,29819999,BARRA DE SAO FRANCISCO,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29845000,29849999,BOA ESPERANCA,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29460000,29469999,BOM JESUS DO NORTE,ES,12,124.7,155.89,174.95,228.51,271.5,313.43,3.46,3.12,0.003,0,8.89,100
29630000,29639999,BREJETUBA,ES,11,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29300001,29329999,CACHOEIRO DE ITAPEMIRIM,ES,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29140001,29159999,CARIACICA,ES,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29360000,29369999,CASTELO,ES,10,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29700001,29719999,COLATINA,ES,9,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29960000,29969999,CONCEICAO DA BARRA,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29370000,29374999,CONCEICAO DO CASTELO,ES,10,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29590000,29599999,DIVINO DE SAO LOURENCO,ES,11,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29260000,29279999,DOMINGOS MARTINS,ES,11,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29580000,29589999,DORES DO RIO PRETO,ES,11,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29850000,29879999,ECOPORANGA,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29185000,29189999,FUNDAO,ES,12,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29720000,29724999,GOVERNADOR LINDENBERG,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29560000,29579999,GUACUI,ES,10,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29200001,29229999,GUARAPARI,ES,10,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29395000,29397999,IBATIBA,ES,10,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29670000,29679999,IBIRACU,ES,12,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29540000,29549999,IBITIRAMA,ES,10,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29280000,29284999,ICONHA,ES,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29398000,29399999,IRUPI,ES,11,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29690000,29699999,ITAGUACU,ES,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29330000,29344999,ITAPEMIRIM,ES,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29620000,29629999,ITARANA,ES,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29390000,29394999,IUNA,ES,10,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29950000,29959999,JAGUARE,ES,10,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29550000,29559999,JERONIMO MONTEIRO,ES,10,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29680000,29689999,JOAO NEIVA,ES,12,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29615000,29619999,LARANJA DA TERRA,ES,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29900001,29919999,LINHARES,ES,10,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29770000,29779999,MANTENOPOLIS,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29345000,29349999,MARATAIZES,ES,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29255000,29259999,MARECHAL FLORIANO,ES,11,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29725000,29729999,MARILANDIA,ES,10,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29400000,29449999,MIMOSO DO SUL,ES,12,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29890000,29899999,MONTANHA,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29880000,29884999,MUCURICI,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29380000,29389999,MUNIZ FREIRE,ES,11,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29480000,29489999,MUQUI,ES,12,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29830000,29842999,NOVA VENECIA,ES,10,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29750000,29759999,PANCAS,ES,14,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29970000,29979999,PEDRO CANARIO,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29980000,29999999,PINHEIROS,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29285000,29289999,PIUMA,ES,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29885000,29889999,PONTO BELO,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29350000,29359999,PRESIDENTE KENNEDY,ES,11,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29920000,29926999,RIO BANANAL,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29290000,29294999,RIO NOVO DO SUL,ES,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29640000,29644999,SANTA LEOPOLDINA,ES,12,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29645000,29649999,SANTA MARIA DE JETIBA,ES,11,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29650000,29664999,SANTA TERESA,ES,11,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29745000,29749999,SAO DOMINGOS DO NORTE,ES,10,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29780000,29784999,SAO GABRIEL DA PALHA,ES,10,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29470000,29479999,SAO JOSE DO CALCADO,ES,12,124.7,155.89,174.95,228.51,271.5,313.43,3.46,3.12,0.003,0,8.89,100
29930001,29949999,SAO MATEUS,ES,10,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29665000,29669999,SAO ROQUE DO CANAA,ES,14,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29160001,29184999,SERRA,ES,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29927000,29929999,SOORETAMA,ES,10,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29295000,29299999,VARGEM ALTA,ES,12,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29375000,29379999,VENDA NOVA DO IMIGRANTE,ES,12,78.63,98.26,123.08,144.76,172.18,202.03,2.47,3.12,0.003,0,8.89,100
29130001,29139999,VIANA,ES,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29843000,29844999,VILA PAVAO,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29785000,29794999,VILA VALERIO,ES,14,114.6,143.24,160.76,210,249.51,288.03,3.17,3.12,0.003,0,8.89,100
29100001,29129999,VILA VELHA,ES,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
29000001,29099999,VITORIA,ES,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,3.12,0.003,0,8.89,100
75320000,75329999,ABADIA DE GOIAS,GO,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
75345000,75349999,ABADIA DE GOIAS,GO,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
72940000,72959999,ABADIANIA,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75960000,75969999,ACREUNA,GO,8,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
76155000,76159999,ADELANDIA,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
73780000,73789999,AGUA FRIA DE GOIAS,GO,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
75665000,75666999,AGUA LIMPA,GO,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
72910001,72929999,AGUAS LINDAS DE GOIAS,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
72930000,72939999,ALEXANIA,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75615000,75619999,ALOANDIA,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
76560000,76569999,ALTO HORIZONTE,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
73770000,73779999,ALTO PARAISO DE GOIAS,GO,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
73950000,73969999,ALVORADA DO NORTE,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76493000,76494999,AMARALINA,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76165000,76169999,AMERICANO DO BRASIL,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76140000,76144999,AMORINOPOLIS,GO,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
75000001,75159999,ANAPOLIS,GO,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
75770000,75779999,ANHANGUERA,GO,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
76170000,76179999,ANICUNS,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
74900001,74999999,APARECIDA DE GOIANIA,GO,4,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
75827000,75827999,APARECIDA DO RIO DOCE,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75825000,75826999,APORE,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75410000,75419999,ARACU,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76240000,76244999,ARAGARCAS,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75330000,75339999,ARAGOIANIA,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
76720000,76729999,ARAGUAPAZ,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
76235000,76239999,ARENOPOLIS,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76710000,76719999,ARUANA,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76120000,76124999,AURILANDIA,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75395000,75395999,AVELINOPOLIS,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76250000,76254999,BALIZA,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76390000,76392999,BARRO ALTO,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
75240000,75244999,BELA VISTA DE GOIAS,GO,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
76245000,76249999,BOM JARDIM DE GOIAS,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75570000,75579999,BOM JESUS,GO,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
75195000,75199999,BONFINOPOLIS,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
76570000,76579999,BONOPOLIS,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75440000,75449999,BRAZABRANTES,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76280000,76284999,BRITANIA,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75660000,75664999,BURITI ALEGRE,GO,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
76152000,76154999,BURITI DE GOIAS,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
73975000,73979999,BURITINOPOLIS,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
73870000,73889999,CABECEIRAS,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75870000,75879999,CACHOEIRA ALTA,GO,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
76125000,76129999,CACHOEIRA DE GOIAS,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75560000,75569999,CACHOEIRA DOURADA,GO,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
75813000,75814999,CACU,GO,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
75850000,75854999,CAIAPONIA,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75680001,75699999,CALDAS NOVAS,GO,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
75245000,75249999,CALDAZINHA,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75396000,75397999,CAMPESTRE DE GOIAS,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76440000,76449999,CAMPINACU,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76410000,76419999,CAMPINORTE,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75795000,75799999,CAMPO ALEGRE DE GOIAS,GO,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
75160000,75164999,CAMPO LIMPO DE GOIAS,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
73840000,73849999,CAMPOS BELOS,GO,7,124.7,155.89,174.95,228.51,271.5,313.43,3.46,1.74,0.001,11.63,8.89,100
76515000,76519999,CAMPOS VERDES,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76340000,76342999,CARMO DO RIO VERDE,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75925000,75929999,CASTELANDIA,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
75700001,75714999,CATALAO,GO,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
75430000,75439999,CATURAI,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
73790000,73794999,CAVALCANTE,GO,7,124.7,155.89,174.95,228.51,271.5,313.43,3.46,1.74,0.001,11.63,8.89,100
76300000,76303999,CERES,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76195000,76199999,CEZARINA,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75828000,75829999,CHAPADAO DO CEU,GO,6,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
72880001,72899999,CIDADE OCIDENTAL,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
72975000,72979999,COCALZINHO DE GOIAS,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
73740000,73749999,COLINAS DO SUL,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76145000,76149999,CORREGO DO OURO,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
72960000,72974999,CORUMBA DE GOIAS,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75675000,75679999,CORUMBAIBA,GO,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
73850000,73859999,CRISTALINA,GO,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
75230000,75239999,CRISTIANOPOLIS,GO,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
76510000,76514999,CRIXAS,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75635000,75639999,CROMINIA,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
75760000,75769999,CUMARI,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
73980000,73989999,DAMIANOPOLIS,GO,9,124.7,155.89,174.95,228.51,271.5,313.43,3.46,1.74,0.001,11.63,8.89,100
75420000,75429999,DAMOLANDIA,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75730000,75739999,DAVINOPOLIS,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76260000,76264999,DIORAMA,GO,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
73865000,73869999,DIVINOPOLIS DE GOIAS,GO,9,124.7,155.89,174.95,228.51,271.5,313.43,3.46,1.74,0.001,11.63,8.89,100
75855000,75859999,DOVERLANDIA,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75945000,75949999,EDEALINA,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
75940000,75944999,EDEIA,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
76485000,76489999,ESTRELA DO NORTE,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76740000,76759999,FAINA,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
76220000,76229999,FAZENDA NOVA,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
76105000,76109999,FIRMINOPOLIS,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
73890000,73899999,FLORES DE GOIAS,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
73800001,73819999,FORMOSA,GO,5,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
76470000,76479999,FORMOSO,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75184000,75184999,GAMELEIRA DE GOIAS,GO,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
75170000,75174999,GOIANAPOLIS,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
75740000,75749999,GOIANDIRA,GO,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
76380001,76389999,GOIANESIA,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
74000001,74899999,GOIANIA,GO,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
75360001,75374999,GOIANIRA,GO,9,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
76600000,76629999,GOIAS,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75600000,75602999,GOIATUBA,GO,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
75865000,75869999,GOUVELANDIA,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75350000,75354999,GUAPO,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76690000,76699999,GUARAITA,GO,9,124.7,155.89,174.95,228.51,271.5,313.43,3.46,1.74,0.001,11.63,8.89,100
73910000,73919999,GUARANI DE GOIAS,GO,9,124.7,155.89,174.95,228.51,271.5,313.43,3.46,1.74,0.001,11.63,8.89,100
76374000,76374999,GUARINOS,GO,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
76670000,76679999,HEITORAI,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75340000,75344999,HIDROLANDIA,GO,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
76375000,76379999,HIDROLINA,GO,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
73920000,73929999,IACIARA,GO,9,124.7,155.89,174.95,228.51,271.5,313.43,3.46,1.74,0.001,11.63,8.89,100
75550000,75554999,INACIOLANDIA,GO,9,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75955000,75959999,INDIARA,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
75400001,75409999,INHUMAS,GO,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
75780000,75789999,IPAMERI,GO,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
76295000,76297999,IPIRANGA DE GOIAS,GO,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
76304000,76304999,IPIRANGA DE GOIAS,GO,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
76200000,76209999,IPORA,GO,7,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
76215000,76219999,ISRAELANDIA,GO,9,124.7,155.89,174.95,228.51,271.5,313.43,3.46,1.74,0.001,11.63,8.89,100
76630000,76639999,ITABERAI,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
76650000,76659999,ITAGUARI,GO,7,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
